Customer_ID,Customer_Name,Gender,Age,Account_Type,Balance,Branch,Credit_Score,Loan_Status,Monthly_Income,Transaction_Count_Last_Month,Last_Login
b068822e-86e6-4241-b758-c59e15173ad5,Ashley Morris,Female,44,Savings,181125.97,Delhi,751,Approved,35025.86,15,08-01-2025
ad3a3b68-c3b0-4fef-a017-42a71426c44d,Kimberly Taylor,Male,44,Fixed Deposit,46699.45,Bangalore,694,Approved,174406.19,61,05-05-2025
1f8cf9ec-64bf-470b-8e4f-45b14bdc8fd1,Emily Maldonado,Other,51,Current,458739.47,Kolkata,874,Pending,39881.91,3,22-01-2025
2f752cb7-9dcb-42c1-ac58-ecece2def68c,Mrs. Jessica Williams DVM,Male,38,Fixed Deposit,69272.5,Bangalore,341,Not Applied,68859.69,44,04-08-2024
9bbd1adc-fe4c-4113-8ae0-27ab5dafa171,Billy Hubbard,Other,47,Savings,475168.44,Hyderabad,334,Pending,65108.65,89,05-02-2025
62f111f0-5d76-4e8f-b8fb-aca1b665d34c,Richard Miller,Other,50,Current,223556.88,Chennai,469,Approved,175568.67,27,19-08-2024
32d7c1de-b426-4110-9c18-996a41655e5e,John Walker,Male,45,Fixed Deposit,93381.33,Delhi,457,Pending,137813.57,95,04-06-2025
a802a7ef-2f56-4c8e-a007-0e5de9b503fa,Derek Mckinney,Other,64,Savings,271408.57,Bangalore,448,Approved,161369.47,65,01-11-2024
392ea59c-6e2f-4c2e-9623-82bfc49e71e3,Marc Stone,Male,50,Current,436599.97,Delhi,844,Not Applied,57588.9,30,23-11-2024
8e1c47fb-5531-4c26-9d06-7704ed6296fb,Daniel Johnson,Female,22,Recurring,366380.22,Delhi,450,Not Applied,128726.08,2,12-01-2025
f7905d23-e048-49ca-b3dc-56c0c0f79c8d,Brittany Bowman,Other,65,Savings,403474.01,Bangalore,463,Pending,118631.74,7,18-12-2024
dd5127fb-7d76-4e2d-a98b-cff8769b0a5d,Paul Olsen,Other,36,Savings,329732.9,Bangalore,756,Approved,168237.77,23,24-12-2024
d3994d68-1429-48d2-88bc-2a06ddb8a170,Charles Camacho,Other,21,Recurring,346446.01,Mumbai,570,Not Applied,182156.54,14,15-02-2025
f11d87d3-713b-4104-961a-037c52ae38e3,Denise Sosa,Other,52,Recurring,424748.63,Bangalore,766,Rejected,12309.79,42,05-11-2024
63baccda-dd38-4119-81c6-22588e8da412,Angela Walker,Female,66,Fixed Deposit,125584.34,Bangalore,339,Pending,138063.78,30,04-07-2025
1ad3c7cc-b4b7-4482-b7d9-af28ab2b730b,John Fleming,Female,34,Savings,245223.06,Mumbai,593,Rejected,19848.8,72,13-01-2025
e68e6188-7ae1-4db5-b6c9-1bca2d79ebb4,Mary Cantu,Male,61,Recurring,111383.51,Mumbai,320,Pending,114283.15,44,24-09-2024
3d4aad74-fdc1-467f-8b02-b4ab46282b47,Melissa Johnson,Other,45,Current,493846.34,Chennai,338,Approved,64650.22,65,12-12-2024
7703f4c5-4cac-4a5b-b454-953736e321ed,April Morgan,Other,47,Savings,472085.61,Bangalore,844,Approved,68287.55,7,19-09-2024
fbd816ef-89b8-4004-a68b-51a812d7dd68,Robert Cook,Female,46,Fixed Deposit,20673.98,Kolkata,384,Rejected,77062.12,70,06-10-2024
c1818742-f5ea-44b8-8196-e1d80ea1f996,Alicia Ward,Male,63,Recurring,353082.01,Delhi,619,Approved,128045.57,56,19-12-2024
79d3d4bf-6e8a-46b5-a4d3-d5a4a96a88ed,Roy Ramsey,Female,23,Savings,462698.91,Hyderabad,547,Approved,73469.49,79,04-03-2025
b260af88-55c0-4434-8bcd-023ef43d05a6,Laura Williams,Female,52,Savings,91107.1,Mumbai,508,Approved,149212.82,98,27-10-2024
76f01ded-f844-4d69-8622-eb82dfb00dff,Benjamin Evans,Male,58,Recurring,284404.67,Hyderabad,840,Rejected,86860.2,29,17-01-2025
7bb35a70-326c-48ba-b071-054b7adf32be,Robert Robinson,Other,54,Recurring,457828.66,Bangalore,313,Approved,22987.11,73,05-08-2024
132b0c3b-dbc4-4bbb-a57c-b2f6f8bb25f6,Erica Taylor,Other,41,Recurring,17939.04,Kolkata,698,Not Applied,158914.37,17,05-06-2025
160e157d-41f1-4169-b1c1-5b0dcad63c11,Austin Ryan,Female,46,Savings,349012.71,Delhi,878,Pending,64294.08,68,18-01-2025
601730a9-b67d-4edc-a510-4b03204237a2,Zachary Hood,Female,66,Recurring,149377.15,Bangalore,636,Not Applied,92225.71,92,11-07-2024
47e87fe5-b38a-476d-a74c-64fae78dd464,Gregory Gibbs,Female,63,Recurring,462273.7,Kolkata,862,Rejected,140234.34,38,21-08-2024
6617bfd4-c52d-449d-bffd-514076f06db9,Dr. Beverly Smith PhD,Male,48,Savings,485558.06,Delhi,331,Rejected,73166.67,59,10-06-2025
1816ac92-bf32-4252-8b08-bb0be0a0b613,Julie Anderson,Male,52,Savings,472188.98,Kolkata,551,Approved,20751.27,97,30-10-2024
8c893bd2-6dbe-4833-9372-6447b2569cd5,Cathy Wood,Female,50,Fixed Deposit,237632.89,Mumbai,456,Not Applied,81045,42,24-04-2025
a75afd71-517d-47e6-b3ef-56a16131dc86,John Heath,Other,69,Current,431159.28,Bangalore,738,Rejected,189445.23,44,06-09-2024
90ae8bf4-bb5b-4591-9ddb-45739452c979,Elizabeth Gonzalez,Other,38,Savings,422430.15,Kolkata,889,Pending,131929.54,22,09-03-2025
e37f9ea8-8f2a-478d-b7b7-c422e8d80844,Ryan Fitzgerald,Male,49,Current,160231.14,Kolkata,454,Rejected,137581.04,68,23-10-2024
39feddd9-15da-4e71-a3d2-9d59a8b7113a,Austin Hayden,Male,40,Fixed Deposit,414628.82,Bangalore,693,Not Applied,130133.61,93,28-09-2024
9a317531-248c-498e-8bd4-de9127593d93,Donna Roy,Other,50,Fixed Deposit,19466.81,Delhi,419,Pending,47808.51,5,21-01-2025
e2535137-f714-400a-8ce6-9e804296b3b2,Renee Wilcox,Male,20,Recurring,298538.67,Bangalore,639,Pending,89483.43,55,14-02-2025
91fab95a-1da1-4f91-befc-6e4c515665f8,Anthony Wallace,Other,35,Fixed Deposit,115774.41,Kolkata,578,Approved,152678.56,3,13-01-2025
0f850cb5-8c36-4d60-bf52-46fd4c2d48b4,Dr. Erin Howell,Female,42,Recurring,61162.88,Hyderabad,883,Pending,29260.85,92,25-04-2025
ca2680a9-9918-4485-b34d-8ed98ad265b3,Carrie Kennedy,Male,59,Recurring,39399.65,Chennai,665,Approved,62792.03,22,05-08-2024
aac8292b-ad3f-4343-8e16-594d9a877abb,Daniel Mccormick,Female,48,Savings,348448.1,Hyderabad,510,Approved,62500.63,5,19-09-2024
a168c8e3-047b-4318-b1e2-23903ebae104,Gregory Stewart,Male,20,Savings,170597.61,Delhi,368,Rejected,92083.6,31,20-01-2025
731e0214-6fd5-42fd-9dfe-5dcca04eb55c,Bradley Patterson,Male,57,Current,362658.62,Kolkata,391,Rejected,196270.06,17,23-04-2025
11c106b2-0ac6-475e-993f-69012c474361,Christopher Jackson,Female,63,Recurring,33612.81,Chennai,435,Approved,22825.48,14,19-06-2025
bacf4eaa-5d4f-4479-8d73-88b43b2cf7c5,Michael Anderson,Female,41,Recurring,158329.88,Delhi,451,Not Applied,108553.19,39,15-09-2024
08e48953-3049-4b90-ba98-b654e5e143e3,Patrick Moore,Male,67,Current,270206.15,Hyderabad,810,Approved,44079.29,95,06-10-2024
4c84ecdf-2333-4ffb-a039-41d7920774a9,Randy Atkins,Female,49,Recurring,395570.86,Mumbai,637,Not Applied,194428.54,72,11-11-2024
a86182f0-c9af-4cae-9db9-55fb1bf1267b,Brianna Tucker,Other,64,Fixed Deposit,160057.5,Bangalore,614,Pending,31527.67,73,13-03-2025
e481dfe6-762a-4c46-bab6-c68ff84a2907,Yolanda Glover,Other,39,Recurring,313319.8,Delhi,369,Pending,86684.19,83,18-05-2025
bc67909a-c012-4397-8233-bbfa9ab6e6da,Emily Scott,Female,40,Recurring,443102.9,Delhi,816,Pending,150198.15,5,23-01-2025
fb9d685d-448e-41cc-b442-3f856fb02aa5,Michael Hayes,Other,19,Recurring,308315.73,Kolkata,734,Approved,143865.34,62,10-11-2024
7fe2e30c-7ec8-4eea-b783-1a04a555ca22,Kim Martinez,Other,44,Savings,117246.78,Chennai,341,Not Applied,90318.44,66,29-01-2025
363be761-671d-4d2b-aa6f-c3879878aaad,Javier Thomas,Other,59,Fixed Deposit,13175.99,Hyderabad,725,Approved,75839.59,10,10-09-2024
aadbc587-5322-4a49-8002-c8e195c42fb6,Nicholas Leblanc,Male,19,Recurring,435179.34,Delhi,626,Pending,85546.35,42,03-12-2024
66b58efc-088f-4785-b1a8-014567b9dd3c,Andrew Carson,Other,43,Fixed Deposit,11613.44,Bangalore,349,Rejected,60212.49,16,01-06-2025
3aca570d-f16f-4204-a120-a3c93ffcfd62,Andrew Johnson,Other,34,Fixed Deposit,437476.13,Delhi,575,Pending,49013.26,95,12-07-2024
3dd3a4f2-539c-4427-81c3-b342f0baf86a,Carrie Smith,Female,57,Fixed Deposit,264939.63,Delhi,591,Pending,101777.54,3,10-08-2024
73b1703d-84ae-45dd-af0b-247a5b2fc1ca,Leslie Sheppard,Other,50,Current,469594.78,Kolkata,399,Rejected,61021.41,62,15-04-2025
4afc82e2-ffe0-47eb-81b9-3b5c13f517e0,Brooke Casey,Male,26,Recurring,399592.83,Delhi,867,Not Applied,64617.72,67,19-02-2025
faaa0a66-0b99-4722-af69-e592ec6885a5,Stephen Reed,Male,60,Savings,498969.12,Chennai,810,Pending,134783.65,80,01-11-2024
de95a1da-5601-4f44-b867-a12642449376,Douglas Torres,Female,65,Savings,176005.2,Kolkata,701,Not Applied,194022.09,40,16-06-2025
48084527-f52e-4a61-9699-64da21df1ecf,Keith Miller,Male,56,Savings,383826.96,Mumbai,577,Rejected,124691.07,82,13-09-2024
d63da0ec-60d2-4147-92f0-a1adf7f8d771,Christopher Simmons,Male,46,Savings,201563.53,Mumbai,547,Rejected,24626.1,4,15-01-2025
e74e8d2b-103b-4255-8374-e19cc29ec16a,Christopher Murray,Other,59,Recurring,240457.93,Hyderabad,691,Rejected,24360.89,31,05-12-2024
f916a0e1-0dc0-4d62-8043-fd5dcbc08b76,Chad Garcia,Other,43,Savings,314125.23,Hyderabad,627,Approved,190770.41,85,24-02-2025
7a535ddd-685d-4dfa-ac9c-b0434c27ccb6,David Day,Male,52,Fixed Deposit,436964.88,Hyderabad,337,Not Applied,66485.25,69,07-09-2024
92fae918-6d7b-427f-8c6f-bcfa003bf286,Brandi Fuentes,Female,67,Current,492057.65,Kolkata,608,Approved,27492.73,34,21-03-2025
af8b4f64-d8df-4d69-abe8-0c1896c5b4f7,Shawn Everett,Female,42,Savings,384368.43,Chennai,784,Rejected,123818.47,21,18-05-2025
19a249a6-c021-4cbc-9114-853aaaee8aa8,Edward Pearson,Other,41,Fixed Deposit,209465.62,Kolkata,576,Pending,128493.27,64,01-12-2024
0902df11-e7ab-4529-9809-4ae98def47b7,Brittany Stout,Male,30,Savings,211257.14,Kolkata,331,Approved,133215.92,83,19-03-2025
7940b024-e34b-4da4-9d05-7b11b1ccf2b9,Paul Melendez,Other,24,Recurring,369053.57,Kolkata,772,Pending,60806.39,21,21-09-2024
1379cdaa-0a12-4419-b518-019e9a663dd2,Ryan Krueger,Female,53,Fixed Deposit,120149.8,Kolkata,421,Approved,12871.03,10,19-07-2024
fb3636eb-6a63-4ab8-b072-a64b601e1098,George Rose,Male,62,Recurring,56126.58,Delhi,455,Not Applied,193352.92,76,22-07-2024
3a470591-e631-4713-a982-57086c3516ac,Joshua Evans,Other,37,Savings,177956.46,Hyderabad,399,Pending,57669.68,2,11-07-2024
9ef6bad9-cbe2-4ff0-9a9e-98d2230c6cdd,Shawn Reilly,Other,18,Fixed Deposit,144332.26,Hyderabad,498,Approved,138444.99,8,07-02-2025
36d1dc5c-24e4-4890-af02-90e95862b391,Jeffery Walker,Female,25,Fixed Deposit,148857.75,Bangalore,754,Rejected,144259.68,59,30-10-2024
683f112a-2922-434f-97e6-bbc4f1acd56b,Isabella Freeman,Other,63,Fixed Deposit,117570.27,Mumbai,612,Rejected,125901.41,75,04-10-2024
1c1927e8-ea6e-479e-89a9-be55af8abae8,Denise Wheeler,Female,33,Savings,22004.5,Hyderabad,423,Not Applied,69452.4,86,23-07-2024
6472c506-e366-4859-9009-fc3cc2158156,Richard Hamilton,Female,31,Current,,Chennai,827,Not Applied,61508.29,13,12-02-2025
2852aaf8-447b-4792-958c-108b6c4a68d9,Margaret King,Male,29,Current,493873.47,Delhi,828,Approved,123556.97,96,15-04-2025
27f21630-b420-4616-85cd-8688dc9ac24f,Tara Steele,Male,68,Recurring,214458.79,Mumbai,822,Rejected,174558.17,17,20-09-2024
4f343c8a-2297-48b8-9d74-5dc68a4d955c,Daniel Lopez,Other,40,Current,192779,Bangalore,443,Pending,189879.41,72,31-05-2025
49825133-ef49-42c7-8172-62872bd753c8,Julie Valdez,Female,32,Savings,340143.99,Kolkata,571,Approved,30122.1,22,04-12-2024
4c5068f1-1b02-4a89-a870-1355ef776fe3,Shannon Monroe,Female,45,,109908.69,Bangalore,891,Approved,39417.44,73,27-01-2025
87c8e83f-fce0-417c-8559-8541e109b01f,Nicole Johnson,Male,51,,475030.63,Mumbai,763,Rejected,189499.89,82,29-06-2025
c639ac4d-1456-4fd6-8fc4-8d58ff9bc820,Matthew Randall,Male,19,Savings,393386.16,Hyderabad,316,Not Applied,149941.69,46,06-10-2024
96ad1c94-8ed7-424e-9e30-74e9f77e4e66,Brent Ellis,Female,49,Fixed Deposit,45616.09,Mumbai,339,Pending,177768.83,68,14-04-2025
0e376072-307c-48fc-81c3-bc9b74e667ac,Wayne Hughes,Male,40,Current,209372.81,Delhi,578,Not Applied,48500.2,46,07-11-2024
b90f6732-2d11-475a-9332-3d0ab4ee4cb4,Jennifer Rosales,Other,39,Recurring,439680.04,Delhi,846,Approved,121641.32,86,16-05-2025
02ccfa45-c6be-40f4-af7c-438184aa852f,Kathy Rogers,Female,68,Savings,472421.28,Chennai,623,Approved,143216.52,29,07-03-2025
9e1f04b3-45fc-4e18-be12-79dcad124d96,Mary Ramirez,Male,42,Fixed Deposit,234233.35,Kolkata,599,Rejected,139221.26,24,14-12-2024
1fcd1109-1a0c-4139-af12-818523a40cfc,Jason Downs,Other,39,Savings,307092.28,Hyderabad,363,Not Applied,87548.82,27,12-05-2025
02be9a03-7d79-4837-a936-86892a016769,Kristin Grimes,Female,39,Current,84349.94,Hyderabad,694,Approved,12925.03,97,06-08-2024
2b5ab161-9e66-4a30-826a-ea0c187a392e,William Lewis,Other,66,Fixed Deposit,495593.14,Bangalore,793,Approved,120755.95,24,02-04-2025
2830ccd2-51a5-4834-a144-169f7716b1ae,Tammy Simon,Other,69,Fixed Deposit,116604.18,Kolkata,528,Not Applied,58089.29,73,21-03-2025
c9c454f5-7d10-42f1-86e5-dcabad47a499,Patrick Warren,Female,59,Fixed Deposit,471423.16,Bangalore,765,Rejected,95548.31,77,25-08-2024
461058c6-d882-4f3b-acfc-2e3a5246375b,Sharon Lopez,Other,23,Fixed Deposit,325173.68,Kolkata,879,Rejected,191940.39,57,06-04-2025
284cc7ba-5823-4856-a3d5-5a4fef3171fa,Bryan Johnson,Male,32,Savings,304260.66,Mumbai,422,Pending,85816.71,93,11-08-2024
b9f379fb-b814-41dd-878f-23976d6a04cc,Jonathan Barker,Male,60,Current,256831.57,Mumbai,614,Pending,169562.31,40,01-07-2025
ad2c8eaa-4d04-416c-80b7-fde7c6cc8065,Michelle Gilmore,Male,54,Current,116104.24,Kolkata,472,Pending,45822.72,24,10-05-2025
3f34a478-c23f-4d23-adb7-8544908a86a7,Stephanie Vaughan,Other,50,Recurring,89087.49,Chennai,776,Not Applied,137767.49,77,21-06-2025
b01e77e7-082d-4d8b-885b-4c3928f1a720,Jonathan Garza,Male,25,Savings,111022.62,Mumbai,647,Pending,195631.32,98,10-07-2024
93fd90d7-e242-4182-ad84-b49a33d78eff,Randy Marquez,Other,61,Current,94032.69,Chennai,681,Pending,29359.69,47,22-08-2024
dc1231f4-26e2-422e-a2cd-52373a48e448,Kimberly Schwartz,Male,61,Savings,390012.65,Mumbai,779,Not Applied,11580.79,97,05-01-2025
e2dae653-72ca-4464-a232-ceb5350505e1,Nathan Webb,Female,22,Savings,175712.5,Hyderabad,538,Pending,92380.73,9,29-03-2025
8e7be72b-502f-4609-b448-0c4a0a6ded6f,Kaitlin Horn,Other,56,Current,29863.5,Delhi,849,Rejected,27598.84,98,13-04-2025
278fd564-1a10-41a4-8ff8-b7c16db6382a,Jacqueline Jones,Other,21,Recurring,484582.21,Delhi,620,Approved,152193.03,74,03-01-2025
41cc46de-a295-419b-ad49-67b31c677f14,Kathleen Fitzgerald,Male,23,Recurring,442009.16,Hyderabad,395,Rejected,183764.25,10,11-02-2025
cb735931-bc54-487f-9698-7d2bbba9a74c,Robin Wilson,Female,62,Recurring,463948.39,Kolkata,718,Rejected,92463.98,84,11-09-2024
b6188f9e-df90-4785-9b7f-8eaf110313ca,Amy Reid,Male,49,Fixed Deposit,497459,Bangalore,776,Approved,59155.21,20,10-07-2024
3da5e185-299c-4a03-9b37-d5ed798d6732,Dr. John Munoz,Male,69,Current,87773.73,Delhi,490,Rejected,92536.63,85,16-08-2024
081fed36-6a36-468b-bbec-c4d3a4ec7777,Rachel Huffman,Female,47,Fixed Deposit,198724.77,Mumbai,814,Approved,147455.09,44,14-11-2024
b97a6f60-e3fb-47a4-b8bb-b2742181f688,Christine Daniel,Female,64,Fixed Deposit,379361,Mumbai,844,Rejected,11720.29,6,28-08-2024
74f0adab-ed39-4ceb-80e6-9043f217d6c7,Daniel Harris,Male,52,Fixed Deposit,348314.29,Delhi,466,Not Applied,121996.26,80,07-04-2025
854adca7-105f-467b-977f-c39b06be5e0d,Henry Williamson,Female,57,,77794.06,Delhi,890,Not Applied,126525.42,63,14-02-2025
ae78a723-3741-469f-bdf3-526496d9a896,Becky Mayo,Male,69,Savings,408100.73,Bangalore,384,Pending,131160.77,63,02-12-2024
23521dab-ee9d-4f01-9d59-af786b56330b,Amy Williams,Other,33,Current,112995.85,Delhi,421,Not Applied,55984.2,1,22-01-2025
41de9fa1-ec85-4d07-a98f-0306d3a5da62,Kimberly Pearson,Male,30,Current,112684.99,Kolkata,411,Approved,145670.02,75,07-10-2024
890d0d5f-4fb5-4df9-96c1-51061e30b56b,Earl Wolfe,Other,67,Savings,268950.24,Bangalore,836,Pending,27364.38,41,22-03-2025
01d47387-81e8-4209-a19b-666aaf0a344e,Mary Miller,Male,59,Savings,296877.03,Hyderabad,693,Rejected,47861.36,81,08-08-2024
e14bdbdf-6378-4fac-b9a6-6bdb00552a3d,Brian Michael,Female,47,Fixed Deposit,290463.02,Hyderabad,391,Not Applied,176719.31,53,23-12-2024
55dfb8ae-df34-4819-a08f-d74ae8ab3c0d,Bethany Lopez,Other,36,Recurring,46651.93,Delhi,564,Pending,150357.4,74,07-03-2025
33e941db-acda-4e4e-a31f-27001db9dab3,Vanessa Avery,Female,34,Recurring,438852.97,Mumbai,669,Not Applied,12611.66,15,07-09-2024
09d5496b-7b7b-432a-8605-fea6e1915f20,Penny Ayala,Other,36,Recurring,133534.42,Hyderabad,350,Pending,57191.49,17,16-02-2025
c2a38bf7-42f1-4fe1-976a-0ecf70f8a1cc,Devin Carter,Other,45,Recurring,65627.95,Delhi,829,Approved,50737.23,98,28-01-2025
10f456e7-fee2-46ce-8136-0b75ffbdf274,Alexander Jensen,Male,43,Recurring,444485.29,Kolkata,782,Approved,61453.2,58,20-01-2025
a2f3369e-2fb2-4aea-abb5-a57bebccd877,Cynthia Hernandez,Male,54,Fixed Deposit,477870.1,Kolkata,603,Rejected,57036.36,89,11-09-2024
9f7200ce-3049-48b5-9a28-539240904011,Maria Martin,Male,43,Current,431201.68,Mumbai,880,Pending,21880,15,20-05-2025
afd81e0b-d3d6-45e1-ab2d-6684b9a2db6c,Casey Weber,Male,40,Savings,404948.52,Bangalore,551,Approved,97198.7,5,15-11-2024
b0e172fb-a101-41f0-b184-8e25eca10ae5,Sherry Brown,Female,26,Fixed Deposit,327965.75,Mumbai,890,Rejected,149219.36,56,29-09-2024
47c03d79-e3bd-4016-b21a-78243fe65543,Alvin Patel,Male,29,Recurring,275877.83,Delhi,701,Pending,125279.03,46,25-10-2024
5b38a5c9-816e-40ec-b7d9-37efb36ce5a1,Sean Morrison,Male,18,Savings,44406.39,Mumbai,681,Rejected,137845.62,47,28-07-2024
ad590a81-2048-4554-857c-ec64e1e21e3c,Joseph Garrison,Other,18,Fixed Deposit,204818.15,Bangalore,400,Approved,25418.34,41,12-12-2024
64e279ba-7a17-42ec-a9de-6f5c1a559eb3,Nichole Richardson,Female,64,Recurring,186971.57,Chennai,829,Rejected,190783.23,75,24-02-2025
047984a1-1fb8-4f73-a8cb-eabe52987f6d,Sarah Booker,Female,51,Fixed Deposit,130617.14,Mumbai,556,Pending,169313.45,59,28-10-2024
78fe1761-c7f5-47c3-beea-eed59d613910,Joseph Hopkins,Other,49,Savings,361986.64,Hyderabad,397,Not Applied,162967.16,76,06-08-2024
eafa8020-26e6-4aa7-b94b-988b367aee7e,Kimberly Smith,Other,65,Current,248441.99,Bangalore,308,Approved,166366.92,3,19-10-2024
4027fa65-40d8-498d-83ff-861d59e192fa,Jessica Jimenez,Male,42,Recurring,41442.06,Chennai,636,Pending,187215,1,06-02-2025
ab119436-5173-49c0-957e-9a8bdf0e32d5,Thomas Berger,Female,57,Savings,110871.42,Bangalore,616,Pending,113408.25,89,28-09-2024
1d65f956-cc86-4a23-b130-933064f13364,Angela Hall,Male,62,Savings,341946.12,Bangalore,732,Rejected,48053.58,58,17-10-2024
58779a44-2e09-45e3-a468-08ef508a7fc5,John Lawson,Other,18,,38989.3,Hyderabad,834,Approved,127188.89,26,05-09-2024
469c934d-021e-454b-aa99-36eec3db1d55,Christopher Whitehead,Male,33,Fixed Deposit,425752.25,Chennai,348,Not Applied,151147.48,26,30-01-2025
9a048652-05c3-4df6-9d8f-db8fc490b1bd,Lindsey Harris,Female,56,Current,248078.12,Mumbai,739,Not Applied,150204.3,78,22-11-2024
4b42f480-59c8-49a7-9b28-24a9d6b7f151,Michael Griffin,Male,22,Current,240812.7,Chennai,412,Rejected,109075.31,71,28-08-2024
6442fad5-e640-4d30-9b32-03d43c7ba122,Leon Berg,Female,39,Fixed Deposit,296611.48,Mumbai,815,Approved,23007.16,6,16-09-2024
7133a41e-c3c9-49c3-8d0e-4cc33b1fc51a,Katie West,Male,46,Fixed Deposit,412515.8,Hyderabad,791,Not Applied,80511.46,62,16-06-2025
6e7039ec-ac14-40eb-8dbd-98488792ff1c,Richard Gibbs,Male,20,Fixed Deposit,174556.79,Bangalore,624,Approved,184945.66,45,20-03-2025
51a5cf21-da1b-44e6-8bd7-b6891a61748b,Jasmine Johnson,Female,29,Savings,339330.06,Mumbai,726,Rejected,121045.29,62,02-05-2025
a8420311-6dbf-418e-93e7-f3f5892681a5,Claudia Brown,Female,43,Savings,283300.25,Kolkata,489,Approved,112283.07,11,02-11-2024
ca7f4f95-7543-407c-a761-4d4afbcb4b6e,Jeanne Moore,Female,33,Recurring,134247.11,Chennai,583,Approved,61082.17,12,20-04-2025
6bf9ba18-684b-4816-bbb4-0327bf8b2f9d,Diana Larsen,Male,68,Recurring,439436.36,Chennai,793,Approved,80005.29,42,07-05-2025
595661c2-8e82-4bca-ac0b-474a238032be,Samantha Rhodes,Male,54,Current,398915.58,Delhi,576,Rejected,180115.76,16,26-03-2025
c39b18e8-20c8-4a78-abc1-bbf6e0a87127,Nicholas Cooper,Male,39,Current,329567.47,Bangalore,515,Rejected,136627.98,62,24-12-2024
73cf254a-8b8e-4d90-b85e-2168215f5a5f,Donald Schultz,Other,46,Recurring,425440.28,Bangalore,597,Rejected,159603.54,80,20-03-2025
1f5fe389-a1c9-4a21-b0fe-07fa907e10d0,Kevin Vaughn,Male,31,Current,433779.81,Hyderabad,797,Not Applied,96325.63,35,30-03-2025
b166ac2d-fee8-4227-87e3-43dc30197256,Debra Parker,Female,45,Fixed Deposit,354473.13,Mumbai,501,Pending,129746.97,84,08-03-2025
0307a557-f978-4a2c-818e-f50f3c56570e,Kristen Lara,Female,22,Savings,418669.65,Hyderabad,404,Approved,57192.89,7,25-02-2025
20ef3bb3-ad91-4e16-805c-3ee0fbdfe606,Michael Chandler,Female,64,Recurring,349038.26,Hyderabad,727,Pending,144037.56,68,22-05-2025
13e4597e-2b73-4f40-909b-48f6cb3b7b9c,Lauren Fernandez,Male,66,Savings,340390.25,Kolkata,796,Approved,91244.25,89,30-09-2024
b56d2dab-d675-436c-bbf9-bde570a8cd98,Cheryl King,Female,47,Recurring,309687.08,Bangalore,360,Approved,94083.65,79,26-01-2025
ab6371f2-9569-460c-8420-efbeabea79b8,Mr. Marcus White,Female,63,Savings,376605.6,Kolkata,444,Approved,133371.24,35,18-03-2025
384feda5-eac4-4f68-b77f-8745328a61e4,Isaiah Hampton Jr.,Other,69,Recurring,80143.95,Delhi,385,Rejected,187893.32,27,14-05-2025
facfd9df-9a2e-4840-a340-95bf0cceac45,Carla Hayes,Other,22,Savings,440554.51,Chennai,509,Not Applied,22161.21,92,19-07-2024
01146659-f540-44b5-88b6-6f9ff883f90d,Donald Nunez,Female,29,,436049.92,Hyderabad,570,Rejected,166701.22,46,13-05-2025
2dd3adc3-d0df-4da4-82e0-78fa82d4807f,Jody Lyons,Other,33,Recurring,15594.39,Hyderabad,749,Approved,65552.79,75,03-01-2025
97aae55d-b0c2-467e-a34c-a35579a69376,Cynthia Peck,Other,43,Recurring,413082.56,Kolkata,691,Pending,94344.7,29,04-03-2025
543422d3-a346-4e17-a430-c89c10e9ef4e,Alyssa Reid,Female,43,Recurring,65306.06,Bangalore,673,Approved,14163.53,22,01-02-2025
f4aeb00a-380a-4da9-93b6-16653c73f868,Jennifer Ingram,Male,65,Fixed Deposit,168224.31,Chennai,511,Approved,67198.75,15,31-05-2025
11c37500-8a8e-4558-80d6-075f778a257e,Mike Brown,Male,38,Savings,372010.62,Hyderabad,805,Not Applied,105499.94,13,29-06-2025
34afce80-981a-4022-b18d-389bc8c0af3e,Joanna Riley,Female,56,Recurring,81219.19,Kolkata,583,Approved,20673.45,73,05-07-2025
454a8605-eaba-43cc-b236-c376b4577180,Cynthia Faulkner,Male,53,Savings,409165.55,Kolkata,887,Rejected,103308.19,70,11-07-2024
5b714293-e5c7-4051-9e3e-dd25e388bcd3,David Williams,Other,50,Fixed Deposit,416234.95,Mumbai,680,Not Applied,186151.02,51,26-08-2024
d92769b4-52a3-45cf-9755-5e94e915e9e1,Michael Saunders,Female,47,Current,254226.4,Chennai,376,Not Applied,30024.71,36,25-02-2025
27515ef1-e178-48e3-947a-ac495b19ea79,Eric Long,Male,54,Recurring,4186.55,Kolkata,706,Not Applied,155243.74,28,12-09-2024
bd80b851-5eb3-4d7f-a939-45dd10874488,Rodney Stevenson,Male,40,Fixed Deposit,144232.03,Mumbai,495,Approved,87837.5,66,19-02-2025
4fed85a5-01ad-4c66-a82d-65373a97778d,Kimberly Thornton,Other,27,Savings,308846.53,Bangalore,712,Not Applied,134483.01,14,24-05-2025
9bf64d88-e5ef-4f2c-9b5a-57ee14eb5437,Keith Hernandez,Female,22,Recurring,490611.9,Kolkata,342,Not Applied,59444.95,99,15-06-2025
4a252d67-b4c8-4e7e-8f0e-d05a40fe11e2,Marcus Phillips,Female,53,Savings,316274.95,Mumbai,405,Rejected,40303.53,46,17-09-2024
05dbbfa6-f4b3-449d-a9ad-9d4aa3fb5f5b,Wendy Taylor,Other,51,Current,130641.99,Mumbai,813,Pending,40487.9,45,11-01-2025
